,u_id,c_id,start_ang,vergence_ang,saccade_ang,offset_time,onset_time,travel_time
3465,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.345051658,0.130007228,0.2150444299999999
3466,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.385147166,0.185029079,0.2001180869999999
3467,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.43023952,0.18506571,0.24517381
3468,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.445280232,0.085077385,0.360202847
3469,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.415188577,0.145055452,0.270133125
3470,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.410131765,0.200065428,0.210066337
3471,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.395212244,0.190129905,0.205082339
3472,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.400151776,0.185096244,0.215055532
3473,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.62022288,0.010004175,0.6102187050000001
3474,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.395101394,0.200053515,0.195047879
3475,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.390035727,0.190024879,0.200010848
3476,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.405152636,0.210104973,0.195047663
3477,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.390076202,0.190038654,0.2000375479999999
3478,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.700063565,0.02500669,0.675056875
3479,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.405219895,0.190112971,0.215106924
3480,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.405168011,0.065041351,0.34012666
3481,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.49507129,0.165025971,0.330045319
3482,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.655350393,0.180133979,0.475216414
3483,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.42009097,0.215028696,0.205062274
3484,Pilot02,6.0,4.751787187297737,-2.1,4.0,0.510069759,0.120038101,0.3900316579999999
3485,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.530350371,0.100092048,0.430258323
3486,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.455333801,0.05002371,0.405310091
3487,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.415161082,0.170088359,0.245072723
3488,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.380104089,0.030014876,0.3500892129999999
3489,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.425271196,0.135053348,0.290217848
3490,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.635227478,0.065040153,0.570187325
3491,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.300016436,0.10000475,0.200011686
3492,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.375166416,0.020002328,0.355164088
3493,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.405302063,0.040033937,0.3652681259999999
3494,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.375181275,0.175109118,0.2000721569999999
3495,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.3100138,0.03500006,0.27501374
3496,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.33508354,0.055015192,0.280068348
3497,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.385056111,0.025006124,0.3600499869999999
3498,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.360173507,0.010003979,0.350169528
3499,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.270221292,0.005004503,0.265216789
3500,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.595176636,0.025011701,0.570164935
3501,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.645283239,0.180058103,0.4652251359999999
3502,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.385209425,0.030012322,0.355197103
3503,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.380137267,0.015005506,0.365131761
3504,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.400102312,0.005001361,0.395100951
3505,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.480147233,0.010001422,0.470145811
3506,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.275146608,0.005003643,0.270142965
3507,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.480291287,0.08503276,0.395258527
3508,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.345145175,0.140064007,0.205081168
3509,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.445352062,0.17010749,0.2752445719999999
3510,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.740081196,0.005001962,0.735079234
3511,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.440226189,0.140080374,0.300145815
3512,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.295106563,0.030007069,0.265099494
3513,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.475188749,0.080024758,0.395163991
3514,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.520046914,0.160019363,0.360027551
3515,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.335147695,0.130057453,0.205090242
3516,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.850479948,0.190033589,0.660446359
3517,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.340210699,0.045030863,0.295179836
3518,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.585291724,0.005003747,0.580287977
3519,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.285029533,0.01500152,0.270028013
3520,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.480357914,0.130110442,0.350247472
3521,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.525031978,0.150002862,0.375029116
3522,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.330206897,0.130087543,0.200119354
3523,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.32013371,0.115063641,0.205070069
3524,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.520090362,0.155029129,0.365061233
3525,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.355135528,0.150077571,0.2050579569999999
3526,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.370065931,0.015005847,0.355060084
3527,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.355223123,0.015004196,0.3402189269999999
3528,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.470077073,0.010000366,0.460076707
3529,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.340064666,0.140012734,0.200051932
3530,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.38516085,0.030012646,0.355148204
3531,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.365018328,0.16500705,0.200011278
3532,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.29509744,0.020003867,0.275093573
3533,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.365261061,0.030026051,0.33523501
3534,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.400193486,0.120082096,0.2801113899999999
3535,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.37515493,0.02500674,0.3501481899999999
3536,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.380119573,0.025008508,0.355111065
3537,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.295006565,0.030000497,0.265006068
3538,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.370281351,0.145097052,0.2251842989999999
3539,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.275011014,0.005000599,0.270010415
3540,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.360045232,0.155025626,0.205019606
3541,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.310201228,0.110076734,0.2001244939999999
3542,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.375117711,0.020010277,0.355107434
3543,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.435030726,0.02000079,0.415029936
3544,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.365043444,0.160020661,0.205022783
3545,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.530119686,0.205043968,0.325075718
3546,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.445215888,0.170049237,0.275166651
3547,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.350234843,0.140101476,0.210133367
3548,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.505311122,0.005004161,0.5003069609999999
3549,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.370127832,0.165059714,0.205068118
3550,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.345065284,0.01000376,0.335061524
3551,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.480200861,0.130023006,0.350177855
3552,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.525076928,0.445074008,0.08000292
3553,Pilot02,7.0,4.751787187297737,-2.1,8.0,0.490179088,0.090054122,0.4001249659999999
3554,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.580150076,0.160003427,0.420146649
3555,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.330176306,0.025007233,0.3051690729999999
3556,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.325090456,0.025011711,0.300078745
3557,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.625098888,0.030000937,0.5950979510000001
3558,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.480234902,0.125043743,0.355191159
3559,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.375061948,0.010001264,0.3650606839999999
3560,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.375111438,0.005002649,0.370108789
3561,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.340137386,0.135025074,0.205112312
3562,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.345100052,0.140039563,0.2050604889999999
3563,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.32018779,0.115084883,0.205102907
3564,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.41525839,0.135065092,0.280193298
3565,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.415342058,0.020005988,0.39533607
3566,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.285088956,0.005000916,0.28008804
3567,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.585389432,0.035007012,0.55038242
3568,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.470106165,0.010000032,0.460106133
3569,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.315035068,0.025002501,0.2900325669999999
3570,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.315139947,0.020013034,0.295126913
3571,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.290021621,0.005000355,0.285021266
3572,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.320220625,0.005003927,0.3152166979999999
3573,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.850192485,0.710123702,0.140068783
3574,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.445043618,0.01000163,0.435041988
3575,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.540248405,0.16511959,0.375128815
3576,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.735173276,0.115022311,0.620150965
3577,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.56520712,0.190049405,0.3751577149999999
3578,Pilot02,8.0,4.751787187297737,-2.1,12.0,1.130277061,0.125038606,1.005238455
3579,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.425124109,0.135038167,0.290085942
3580,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.97027435,0.16503961,0.80523474
3581,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.490193215,0.110030042,0.380163173
3582,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.59507864,0.015001604,0.580077036
3583,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.485231255,0.005000696,0.4802305589999999
3584,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.615323606,0.035013785,0.5803098210000001
3585,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.375102696,0.035017105,0.340085591
3586,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.370187035,0.005003427,0.365183608
3587,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.370297474,0.165109125,0.205188349
3588,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.430180248,0.005002321,0.425177927
3589,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.290086035,0.005001647,0.285084388
3590,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.360123381,0.010003693,0.350119688
3591,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.365181085,0.005003809,0.360177276
3592,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.295027873,0.005001291,0.290026582
3593,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.380128524,0.0100043,0.370124224
3594,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.350054706,0.010001576,0.34005313
3595,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.41516461,0.125057898,0.290106712
3596,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.340020247,0.004999962,0.335020285
3597,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.305022258,0.020004126,0.285018132
3598,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.500302158,0.110086425,0.390215733
3599,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.34008672,0.120018369,0.220068351
3600,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.315047636,0.010000292,0.305047344
3601,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.285123372,0.010006207,0.275117165
3602,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.465165894,0.120005774,0.34516012
3603,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.525264767,0.130047454,0.395217313
3604,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.480156454,0.110002115,0.370154339
3605,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.330103279,0.005002654,0.325100625
3606,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.345102013,0.035017415,0.310084598
3607,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.37000859,0.010000821,0.360007769
3608,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.390065209,0.145041115,0.245024094
3609,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.435187699,0.005001097,0.430186602
3610,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.675268497,0.005000869,0.6702676280000001
3611,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.295038354,0.01500435,0.280034004
3612,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.340134962,0.01000436,0.330130602
3613,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.440100658,0.025006298,0.41509436
3614,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.455267226,0.125041168,0.330226058
3615,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.740401361,0.160155181,0.58024618
3616,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.460175987,0.110068221,0.350107766
3617,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.870377891,0.160118009,0.7102598819999999
3618,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.725305518,0.645252343,0.0800531749999999
3619,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.335100019,0.020009957,0.315090062
3620,Pilot02,8.0,4.751787187297737,-2.1,12.0,0.835224058,0.110019621,0.725204437
3621,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.515207392,0.035004299,0.4802030929999999
3622,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.445175832,0.240031958,0.205143874
3623,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.460046294,0.035003411,0.425042883
3624,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.620203251,0.235019412,0.385183839
3625,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.615276146,0.100053191,0.515222955
3626,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.405218152,0.195069566,0.210148586
3627,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.445108363,0.070014346,0.375094017
3628,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.445287881,0.240085697,0.205202184
3629,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.385077629,0.040005731,0.345071898
3630,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.430066014,0.225025393,0.205040621
3631,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.855330053,0.225138263,0.63019179
3632,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.400206487,0.195114252,0.205092235
3633,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.465263033,0.08002538,0.385237653
3634,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.585210876,0.22013097,0.3650799059999999
3635,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.530211103,0.005000642,0.5252104609999999
3636,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.575213453,0.355036357,0.220177096
3637,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.535301863,0.070064443,0.46523742
3638,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.725147341,0.070037023,0.655110318
3639,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.450272829,0.040028682,0.410244147
3640,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.690233201,0.00500069,0.6852325109999999
3641,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.60517061,0.145003389,0.460167221
3642,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.430122272,0.07000125,0.360121022
3643,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.56041948,0.0550222,0.50539728
3644,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.485122328,0.095041537,0.390080791
3645,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.740343119,0.055016028,0.685327091
3646,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.900474124,0.215080281,0.6853938430000001
3647,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.880300153,0.220133483,0.66016667
3648,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.400071136,0.045015579,0.355055557
3649,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.425136968,0.060022623,0.365114345
3650,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.69033052,0.085004447,0.605326073
3651,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.405204785,0.050021702,0.355183083
3652,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.520121811,0.115047484,0.405074327
3653,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.465187556,0.070012721,0.395174835
3654,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.71027858,0.235072259,0.475206321
3655,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.400184491,0.190039054,0.2101454369999999
3656,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.920324646,0.265058586,0.65526606
3657,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.640264938,0.010003787,0.6302611509999999
3658,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.495195528,0.220072285,0.275123243
3659,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.645255806,0.21004196,0.435213846
3660,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.735225669,0.245076472,0.490149197
3661,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.630202098,0.06004058,0.570161518
3662,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.380022155,0.030003208,0.3500189469999999
3663,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.365138122,0.020008042,0.34513008
3664,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.43017485,0.060039824,0.370135026
3665,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.425168749,0.075033432,0.350135317
3666,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.43504055,0.230022354,0.205018196
3667,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.405345683,0.195183028,0.210162655
3668,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.590259357,0.195040741,0.3952186159999999
3669,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.435043911,0.064999309,0.370044602
3670,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.400017225,0.195007691,0.2050095339999999
3671,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.405243619,0.210135004,0.195108615
3672,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.415169868,0.055024635,0.360145233
3673,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.475020827,0.235021657,0.2399991699999999
3674,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.585070304,0.005001365,0.580068939
3675,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.440031057,0.070016652,0.370014405
3676,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.705149951,0.180076729,0.5250732220000001
3677,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.370020545,0.165008367,0.205012178
3678,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.40008441,0.195013384,0.205071026
3679,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.450181956,0.065012527,0.385169429
3680,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.440252512,0.06001854,0.380233972
3681,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.455159305,0.250028674,0.205130631
3682,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.510353728,0.020008519,0.490345209
3683,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.4001763,0.195069948,0.205106352
3684,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.460265679,0.070018861,0.390246818
3685,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.500260392,0.140109619,0.3601507730000001
3686,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.610040655,0.23003225,0.380008405
3687,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.400246462,0.175136783,0.225109679
3688,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.935368384,0.205107886,0.730260498
3689,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.595170444,0.029999918,0.565170526
3690,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.425140336,0.045025495,0.380114841
3691,Pilot02,9.0,4.751787187297737,-4.2,4.0,0.420018326,0.050006953,0.370011373
3692,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.695128459,0.050026013,0.645102446
3693,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.880268243,0.040008822,0.840259421
3694,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.340140447,0.045019507,0.29512094
3695,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.660232431,0.0500171,0.6102153309999999
3696,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.545103624,0.035016963,0.510086661
3697,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.680177037,0.125074506,0.555102531
3698,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.615146684,0.115060349,0.500086335
3699,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.720417587,0.655394478,0.065023109
3700,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.415264323,0.015004312,0.4002600109999999
3701,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.675157074,0.040021275,0.6351357990000001
3702,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.40512479,0.025008679,0.380116111
3703,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.305024191,0.020001485,0.285022706
3704,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.350020759,0.030005791,0.320014968
3705,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.585247415,0.04003054,0.5452168749999999
3706,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.565259057,0.090039596,0.475219461
3707,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.325133289,0.040020439,0.28511285
3708,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.670171587,0.060037376,0.610134211
3709,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.295239646,0.010008994,0.285230652
3710,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.485119157,0.045014972,0.440104185
3711,Pilot02,10.0,4.751787187297737,-4.2,8.0,1.175287681,0.290043061,0.8852446199999999
3712,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.665182892,0.175017261,0.490165631
3713,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.360073829,0.025009688,0.335064141
3714,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.335076876,0.040013372,0.295063504
3715,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.850411579,0.185118296,0.665293283
3716,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.405159302,0.035009503,0.370149799
3717,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.345179954,0.060027217,0.285152737
3718,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.790301894,0.610259432,0.1800424619999999
3719,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.355141793,0.025010793,0.330131
3720,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.300127476,0.015009348,0.285118128
3721,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.690164407,0.040001334,0.6501630730000001
3722,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.365051305,0.025001245,0.34005006
3723,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.645222253,0.055011527,0.590210726
3724,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.365083914,0.075029405,0.290054509
3725,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.650311177,0.010003106,0.640308071
3726,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.760245925,0.090030254,0.670215671
3727,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.470250126,0.025015682,0.445234444
3728,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.410159325,0.005000339,0.405158986
3729,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.515178947,0.120073131,0.395105816
3730,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.290002797,0.010000444,0.280002353
3731,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.385148025,0.015009363,0.370138662
3732,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.36514383,0.005003214,0.360140616
3733,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.535237638,0.055038235,0.480199403
3734,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.40522102,0.005004236,0.400216784
3735,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.330029991,0.035003102,0.295026889
3736,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.475119599,0.120041393,0.355078206
3737,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.275065435,0.005000895,0.27006454
3738,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.300159306,0.020004045,0.280155261
3739,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.400311738,0.020022016,0.380289722
3740,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.575254345,0.010007689,0.5652466559999999
3741,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.670315468,0.345146883,0.3251685849999999
3742,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.865286546,0.005000599,0.8602859469999999
3743,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.885210268,0.01500391,0.870206358
3744,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.325000859,0.0349997,0.2900011589999999
3745,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.520305546,0.130054373,0.390251173
3746,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.285131825,0.015007598,0.270124227
3747,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.375047853,0.015001921,0.360045932
3748,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.300017919,0.025004422,0.275013497
3749,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.630321511,0.025001389,0.605320122
3750,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.315128138,0.035009824,0.280118314
3751,Pilot02,10.0,4.751787187297737,-4.2,8.0,0.310064907,0.010000619,0.300064288
